1	0		欢迎来到本服	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	5	10	15	10	15	10	15	10	15	10	15	0.11	0.11	10	10	10	10	10	10	10	10	10	2600	10	10	10	10	10	10	0	大海龟b.ent	1	0	0	0	0	0	0
2	0		巨蛙	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	5	10	15	10	15	10	15	10	15	10	15	0.882	0.918	2250	2700	1000	1200	900	1080	700	840	1100	2600	1000	1200	900	1080	850	1020	0	巨蛙b.ent	2	0	0	0	0	0	0
3	0		章鱼	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	5	10	15	10	15	10	15	10	15	10	15	0.989	1.03	2000	2400	1000	1200	1200	1440	700	840	1100	2600	1000	1200	1200	1440	1000	1200	0	章鱼b.ent	3	0	0	0	0	0	0
4	0		海星	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	5	10	15	10	15	10	15	10	15	10	15	0.882	0.918	2000	2400	1200	1440	900	1080	950	1140	1000	2600	1200	1440	900	1080	850	1020	0	海星b.ent	4	0	0	0	0	0	0
5	0		本服长久开放	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	0	5	10	15	10	15	10	15	10	15	10	15	0.12	0.12	20	20	20	20	20	20	20	20	20	2600	20	20	20	20	20	20	0	海毛虫b.ent	5	0	0	0	0	0	0
6	0		树怪	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	0	5	10	15	10	15	10	15	10	15	10	15	0.882	0.918	2750	3300	1100	1320	1100	1320	1100	1320	750	2600	1100	1320	1100	1320	800	960	0	树怪b.ent	6	0	0	0	0	0	0
7	0		野猪	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	0	5	10	15	10	15	10	15	10	15	10	15	0.999	1.04	3200	3840	1050	1260	950	1140	950	1140	950	2600	1050	1260	950	1140	1000	1200	0	野猪b.ent	7	0	0	0	0	0	0
8	0		大海龟宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.882	0.918	3000	3600	1000	1200	800	960	800	960	700	2600	1000	1200	800	960	1100	1320	0	大海龟b.ent	1	0	0	0	0	0	0
9	0		巨蛙宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.882	0.918	2250	2700	1000	1200	900	1080	700	840	1100	2600	1000	1200	900	1080	850	1020	0	巨蛙b.ent	2	0	0	0	0	0	0
10	0		大海龟头领	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	5	10	10	15	10	15	10	15	10	15	10	15	0.882	0.918	3000	3600	1000	1200	800	960	800	960	700	2600	1000	1200	800	960	1100	1320	0	大海龟b.ent	1	0	0	0	0	0	0
11	0		巨蛙头领	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	5	10	10	15	10	15	10	15	10	15	10	15	0.882	0.918	2250	2700	1000	1200	900	1080	700	840	1100	2600	1000	1200	900	1080	850	1020	0	巨蛙b.ent	2	0	0	0	0	0	0
12	0		海星头领	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	5	10	10	15	10	15	10	15	10	15	10	15	0.882	0.918	2000	2400	1200	1440	900	1080	950	1140	1000	2600	1200	1440	900	1080	850	1020	0	海星b.ent	4	0	0	0	0	0	0
13	0		海星宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.882	0.918	2000	2400	1200	1440	900	1080	950	1140	1000	2600	1200	1440	900	1080	850	1020	0	海星b.ent	4	0	0	0	0	0	0
14	0		章鱼头领	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	5	10	10	15	10	15	10	15	10	15	10	15	0.989	1.03	2000	2400	1000	1200	1200	1440	700	840	1100	2600	1000	1200	1200	1440	1000	1200	0	章鱼b.ent	3	0	0	0	0	0	0
15	0		章鱼宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.989	1.03	2000	2400	1000	1200	1200	1440	700	840	1100	2600	1000	1200	1200	1440	1000	1200	0	章鱼b.ent	3	0	0	0	0	0	0
16	0		海毛虫头领	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	5	10	10	15	10	15	10	15	10	15	10	15	0.989	1.03	2000	2400	1000	1200	1200	1440	750	900	1100	2600	1000	1200	1200	1440	1000	1200	0	海毛虫b.ent	5	0	0	0	0	0	0
17	0		海毛虫宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	5	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.989	1.03	2000	2400	1000	1200	1200	1440	750	900	1100	2600	1000	1200	1200	1440	1000	1200	0	海毛虫b.ent	5	0	0	0	0	0	0
18	0		野猪	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	5	10	10	15	10	15	10	15	10	15	10	15	0.999	1.04	3200	3840	1050	1260	950	1140	950	1140	950	2600	1050	1260	950	1140	1000	1200	0	野猪b.ent	7	0	0	0	0	0	0
19	0		野猪头领	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	10	15	10	15	10	15	10	15	10	15	10	15	0.999	1.04	3200	3840	1050	1260	950	1140	950	1140	950	2600	1050	1260	950	1140	1000	1200	0	野猪b.ent	7	0	0	0	0	0	0
20	0		野猪宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	5	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.999	1.04	3200	3840	1050	1260	950	1140	950	1140	950	2600	1050	1260	950	1140	1000	1200	0	野猪b.ent	7	0	0	0	0	0	0
21	0		树怪	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	5	10	10	15	10	15	10	15	10	15	10	15	0.882	0.918	2750	3300	1100	1320	1100	1320	1100	1320	750	2600	1100	1320	1100	1320	800	9600	0	树怪b.ent	8	0	0	0	0	0	0
22	0		树怪头领	0	0	0	1	0	0	0	0	0	0	1	0	2	5	0	0	10	15	10	15	10	15	10	15	10	15	10	15	0.882	0.918	2750	3300	1100	1320	1100	1320	1100	1320	750	2600	1100	1320	1100	1320	800	900	0	树怪b.ent	8	0	0	0	0	0	0
23	0		树怪宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	5	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.882	0.918	2750	3300	1100	1320	1100	1320	1100	1320	750	2600	1100	1320	1100	1320	800	900	0	树怪b.ent	8	0	0	0	0	0	0
24	0		老虎	0	0	0	1	0	0	0	0	0	0	1	0	2	15	0	0	10	15	10	15	10	15	10	15	10	15	10	15	1.004	1.045	3000	3600	1150	1380	1150	1380	900	1080	1000	2600	1150	1380	1150	1380	900	1080	0	老虎b.ent	9	0	0	0	0	0	0
25	0		老虎头领	0	0	0	1	0	0	0	0	0	0	1	0	2	15	0	0	15	20	10	15	10	15	10	15	10	15	10	15	1.004	1.045	3000	3600	1150	1380	1150	1380	900	1080	1000	2600	1150	1380	1150	1380	900	1080	0	老虎b.ent	9	0	0	0	0	0	0
26	0		老虎宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	15	0	0	0	0	20	20	20	20	20	20	20	20	20	20	1.004	1.045	3000	3600	1150	1380	1150	1380	900	1080	1000	2600	1150	1380	1150	1380	900	1080	0	老虎b.ent	9	0	0	0	0	0	0
27	0		黑熊	0	0	0	1	0	0	0	0	0	0	1	0	2	15	0	0	10	15	10	15	10	15	10	15	10	15	10	15	1.004	1.045	3500	4200	1100	1320	950	1140	1100	1320	900	2600	1100	1320	950	1140	1100	1320	0	黑熊b.ent	10	0	0	0	0	0	0
28	0		黑熊头领	0	0	0	1	0	0	0	0	0	0	1	0	2	15	0	0	15	20	10	15	10	15	10	15	10	15	10	15	1.004	1.045	3500	4200	1100	1320	950	1140	1100	1320	900	2600	1100	1320	950	1140	1100	1320	0	黑熊b.ent	10	0	0	0	0	0	0
29	0		黑熊宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	15	0	0	0	0	20	20	20	20	20	20	20	20	20	20	1.004	1.045	3500	4200	1100	1320	950	1140	1100	1320	900	2600	1100	1320	950	1140	1100	1320	0	黑熊b.ent	10	0	0	0	0	0	0
30	0		小龙女	0	0	0	1	0	0	0	0	0	0	1	0	2	25	0	0	20	25	10	15	10	15	10	15	10	15	10	15	0.904	1.085	3200	3840	1500	1800	950	1140	1150	1380	1200	2600	1500	1800	950	1140	900	1080	0	小龙女b.ent	11	0	0	0	0	0	0
31	0		小龙女头领	0	0	0	1	0	0	0	0	0	0	1	0	2	25	0	0	25	30	10	15	10	15	10	15	10	15	10	15	0.904	1.085	3200	3840	1500	1800	950	1140	1150	1380	1200	2600	1500	1800	950	1140	900	1080	0	小龙女b.ent	11	0	0	0	0	0	0
32	0		小龙女宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	25	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.904	1.085	3200	3840	1500	1800	950	1140	1150	1380	1200	2600	1500	1800	950	1140	900	1080	0	小龙女b.ent	11	0	0	0	0	0	0
33	0		古代瑞兽	0	0	0	1	0	0	0	0	0	0	1	0	2	45	0	0	40	45	10	15	10	15	10	15	10	15	10	15	0.977	1.173	3000	3600	2000	2400	950	1140	1050	1260	1150	2600	2000	2400	950	1140	1000	1200	0	古代瑞兽b.ent	12	0	0	0	0	0	0
34	0		古代瑞兽头领	0	0	0	1	0	0	0	0	0	0	1	0	2	45	0	0	45	50	10	15	10	15	10	15	10	15	10	15	0.977	1.173	3000	3600	2000	2400	950	1140	1050	1260	1150	2600	2000	2400	950	1140	1000	1200	0	古代瑞兽b.ent	12	0	0	0	0	0	0
35	0		古代瑞兽宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	45	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.977	1.173	3000	3600	2000	2400	950	1140	1050	1260	1150	2600	2000	2400	950	1140	1000	1200	0	古代瑞兽b.ent	12	0	0	0	0	0	0
36	0		白熊	0	0	0	1	0	0	0	0	0	0	1	0	2	45	0	0	40	45	10	15	10	15	10	15	10	15	10	15	0.951	1.142	4400	5280	1500	1800	1100	1320	1100	1320	800	2600	1500	1800	1100	1320	1150	1380	0	白熊b.ent	13	0	0	0	0	0	0
37	0		白熊头领	0	0	0	1	0	0	0	0	0	0	1	0	2	45	0	0	45	50	10	15	10	15	10	15	10	15	10	15	0.951	1.142	4400	5280	1500	1800	1100	1320	1100	1320	800	2600	1500	1800	1100	1320	1150	1380	0	白熊b.ent	13	0	0	0	0	0	0
38	0		白熊宝宝	0	0	0	2	0	0	0	0	0	0	1	0	2	45	0	0	0	0	20	20	20	20	20	20	20	20	20	20	0.95	1.142	4400	5280	1500	1800	1100	1320	1100	1320	800	2600	1500	1800	1100	1320	1150	1380	0	白熊b.ent	13	0	0	0	0	0	0
39	0		天将	0	0	0	1	0	0	0	0	0	0	1	0	2	55	0	0	50	55	10	15	10	15	10	15	10	15	10	15	0.985	1.183	4000	4800	1950	2340	1150	1380	950	1140	1150	2600	1950	2340	1150	1380	1000	1200	0	天将b.ent	14	0	0	0	0	0	0
